timestamp,base_yaw.pos,base_pitch.pos,elbow_pitch.pos,wrist_roll.pos,wrist_pitch.pos
46868.548751708,-62.76923076923077,36.92307692307692,26.10989010989011,9.67032967032967,-11.208791208791208
46868.5842985,-62.76923076923077,36.92307692307692,26.10989010989011,9.67032967032967,-11.208791208791208
46868.619965291,-62.76923076923077,36.92307692307692,26.10989010989011,9.67032967032967,-11.208791208791208
46868.655593,-62.76923076923077,36.92307692307692,26.10989010989011,9.67032967032967,-11.208791208791208
46868.691266958,-62.76923076923077,36.92307692307692,26.10989010989011,9.67032967032967,-11.208791208791208
46868.727144125,-62.76923076923077,36.92307692307692,26.10989010989011,9.67032967032967,-11.208791208791208
46868.763037375,-62.76923076923077,36.92307692307692,26.10989010989011,9.67032967032967,-11.208791208791208
46868.798731333,-62.76923076923077,36.92307692307692,26.10989010989011,9.67032967032967,-11.208791208791208
46868.833960666,-62.76923076923077,36.92307692307692,26.10989010989011,9.67032967032967,-11.208791208791208
46868.869899791,-62.76923076923077,36.92307692307692,26.10989010989011,9.67032967032967,-11.208791208791208
46868.904943833,-62.76923076923077,36.92307692307692,26.10989010989011,9.67032967032967,-11.208791208791208
46868.940687083,-62.76923076923077,36.92307692307692,26.10989010989011,9.67032967032967,-11.208791208791208
46868.975971625,-62.76923076923077,36.92307692307692,26.10989010989011,9.67032967032967,-11.208791208791208
46869.011556833,-62.76923076923077,36.92307692307692,26.10989010989011,9.67032967032967,-11.208791208791208
46869.046472416,-62.76923076923077,36.92307692307692,26.10989010989011,9.67032967032967,-11.208791208791208
46869.082431458,-62.76923076923077,36.92307692307692,26.10989010989011,9.67032967032967,-11.208791208791208
46869.117200416,-62.76923076923077,36.92307692307692,26.10989010989011,9.67032967032967,-11.208791208791208
46869.152643958,-62.76923076923077,36.92307692307692,26.10989010989011,9.67032967032967,-11.208791208791208
46869.188380416,-62.76923076923077,36.92307692307692,26.10989010989011,9.67032967032967,-11.208791208791208
46869.224419458,-62.76923076923077,36.92307692307692,26.10989010989011,9.67032967032967,-11.208791208791208
46869.260014125,-62.76923076923077,36.92307692307692,26.10989010989011,9.67032967032967,-11.208791208791208
46869.295888416,-62.76923076923077,36.92307692307692,26.10989010989011,9.67032967032967,-11.208791208791208
46869.33178275,-62.76923076923077,36.92307692307692,26.10989010989011,9.67032967032967,-11.208791208791208
46869.367984458,-62.76923076923077,36.92307692307692,26.10989010989011,9.67032967032967,-11.208791208791208
46869.403555208,-62.76923076923077,36.92307692307692,26.197802197802197,9.67032967032967,-11.208791208791208
46869.439013625,-62.68131868131868,36.92307692307692,26.197802197802197,9.67032967032967,-11.208791208791208
46869.47456175,-62.68131868131868,36.92307692307692,26.197802197802197,9.67032967032967,-11.208791208791208
46869.509748291,-62.68131868131868,36.92307692307692,26.10989010989011,9.67032967032967,-11.296703296703297
46869.545310333,-62.68131868131868,36.92307692307692,26.10989010989011,9.67032967032967,-11.296703296703297
46869.580995125,-62.68131868131868,36.92307692307692,26.10989010989011,9.67032967032967,-11.296703296703297
46869.616591125,-62.68131868131868,36.92307692307692,26.10989010989011,9.582417582417582,-11.296703296703297
46869.65190975,-62.68131868131868,36.92307692307692,26.10989010989011,9.582417582417582,-11.296703296703297
46869.687148875,-62.68131868131868,36.92307692307692,26.10989010989011,9.582417582417582,-11.296703296703297
46869.721990916,-62.68131868131868,36.92307692307692,26.10989010989011,9.582417582417582,-11.296703296703297
46869.757177625,-62.68131868131868,36.92307692307692,26.10989010989011,9.582417582417582,-11.296703296703297
46869.792726583,-62.68131868131868,36.92307692307692,26.10989010989011,9.582417582417582,-11.296703296703297
46869.828305916,-62.68131868131868,36.92307692307692,26.10989010989011,9.582417582417582,-11.296703296703297
46869.863842833,-62.68131868131868,36.92307692307692,26.10989010989011,9.582417582417582,-11.296703296703297
46869.899103,-62.68131868131868,36.92307692307692,26.10989010989011,9.582417582417582,-11.296703296703297
46869.933734666,-62.68131868131868,36.92307692307692,26.10989010989011,9.582417582417582,-11.296703296703297
46869.970568083,-62.68131868131868,36.92307692307692,26.10989010989011,9.582417582417582,-11.296703296703297
46870.005970166,-62.68131868131868,36.92307692307692,26.10989010989011,9.582417582417582,-11.296703296703297
46870.041842833,-62.68131868131868,36.92307692307692,26.021978021978022,9.494505494505495,-11.296703296703297
46870.076791125,-62.59340659340659,36.83516483516483,26.021978021978022,9.31868131868132,-11.296703296703297
