timestamp,base_yaw.pos,base_pitch.pos,elbow_pitch.pos,wrist_roll.pos,wrist_pitch.pos
130956.68559025,5.010989010989011,-37.84615384615385,-32.26373626373626,-5.142857142857143,8.395604395604396
130956.721092,5.010989010989011,-38.02197802197802,-32.43956043956044,-5.142857142857143,8.395604395604396
130956.756687916,4.923076923076923,-38.46153846153846,-32.967032967032964,-5.142857142857143,8.395604395604396
130956.791281625,4.923076923076923,-38.9010989010989,-33.67032967032967,-5.142857142857143,8.395604395604396
130956.826984375,4.923076923076923,-39.42857142857143,-34.637362637362635,-5.230769230769231,8.483516483516484
130956.861980666,4.923076923076923,-40.13186813186813,-35.51648351648352,-5.230769230769231,8.483516483516484
130956.897570875,4.923076923076923,-40.92307692307692,-36.48351648351648,-5.230769230769231,8.483516483516484
130956.9328535,4.835164835164835,-41.53846153846154,-37.27472527472528,-5.230769230769231,8.483516483516484
130956.9685085,4.65934065934066,-41.97802197802198,-38.065934065934066,-5.230769230769231,8.483516483516484
130957.004137458,4.571428571428571,-42.505494505494504,-38.59340659340659,-5.318681318681318,8.483516483516484
130957.039350708,4.3076923076923075,-42.857142857142854,-38.76923076923077,-5.318681318681318,8.483516483516484
130957.075011083,4.131868131868132,-43.032967032967036,-38.94505494505494,-5.318681318681318,8.483516483516484
130957.110626083,3.4285714285714284,-43.032967032967036,-38.94505494505494,-5.318681318681318,8.483516483516484
130957.145532666,2.021978021978022,-42.76923076923077,-38.94505494505494,-5.406593406593407,8.483516483516484
130957.180734791,0.17582417582417584,-42.59340659340659,-38.94505494505494,-5.406593406593407,8.483516483516484
130957.216272416,-1.6703296703296704,-42.505494505494504,-38.94505494505494,-5.758241758241758,8.483516483516484
130957.2514335,-3.340659340659341,-42.505494505494504,-38.94505494505494,-6.549450549450549,8.483516483516484
130957.28716,-5.0989010989010985,-42.505494505494504,-38.94505494505494,-7.868131868131868,8.483516483516484
130957.322795375,-6.593406593406593,-42.417582417582416,-39.032967032967036,-9.714285714285714,8.483516483516484
130957.358459041,-8.0,-42.417582417582416,-39.032967032967036,-12.0,8.483516483516484
130957.3941745,-9.31868131868132,-42.32967032967033,-39.032967032967036,-14.54945054945055,8.483516483516484
130957.429740041,-10.813186813186814,-42.32967032967033,-39.032967032967036,-17.45054945054945,8.483516483516484
130957.465348666,-12.219780219780219,-42.32967032967033,-39.120879120879124,-20.52747252747253,8.483516483516484
130957.501012791,-13.538461538461538,-42.24175824175824,-39.120879120879124,-23.604395604395606,8.483516483516484
130957.535747125,-14.945054945054945,-42.24175824175824,-39.120879120879124,-26.593406593406595,8.483516483516484
130957.571164208,-16.35164835164835,-42.24175824175824,-39.2967032967033,-29.406593406593405,8.483516483516484
130957.60612575,-17.934065934065934,-42.24175824175824,-39.91208791208791,-32.043956043956044,8.483516483516484
130957.640799125,-19.604395604395606,-42.32967032967033,-40.79120879120879,-34.32967032967033,8.483516483516484
130957.675996916,-21.36263736263736,-42.59340659340659,-41.75824175824176,-36.35164835164835,8.483516483516484
130957.710927791,-22.945054945054945,-42.76923076923077,-42.72527472527472,-38.02197802197802,8.483516483516484
130957.746187083,-24.52747252747253,-42.857142857142854,-43.69230769230769,-39.42857142857143,8.483516483516484
130957.781650125,-26.021978021978022,-42.857142857142854,-44.65934065934066,-40.747252747252745,8.483516483516484
130957.817104541,-27.34065934065934,-42.94505494505494,-45.45054945054945,-41.89010989010989,8.483516483516484
130957.851753041,-28.483516483516482,-42.94505494505494,-46.065934065934066,-43.032967032967036,8.483516483516484
130957.887067208,-29.36263736263736,-42.94505494505494,-46.417582417582416,-44.43956043956044,8.483516483516484
130957.922559333,-29.802197802197803,-42.68131868131868,-46.59340659340659,-45.75824175824176,8.483516483516484
130957.957797875,-29.89010989010989,-42.68131868131868,-46.59340659340659,-46.81318681318681,8.483516483516484
130957.9935535,-29.89010989010989,-42.59340659340659,-46.59340659340659,-47.252747252747255,8.483516483516484
