timestamp,base_yaw.pos,base_pitch.pos,elbow_pitch.pos,wrist_roll.pos,wrist_pitch.pos
131063.748337083,4.395604395604396,-41.010989010989015,-32.79120879120879,-4.8791208791208796,0.9230769230769231
131063.782961,4.395604395604396,-41.0989010989011,-32.879120879120876,-4.8791208791208796,0.8351648351648352
131063.817945291,4.395604395604396,-41.18681318681319,-33.31868131868132,-4.8791208791208796,0.8351648351648352
131063.852566625,4.395604395604396,-41.27472527472528,-34.10989010989011,-5.054945054945055,0.8351648351648352
131063.88732725,4.395604395604396,-41.8021978021978,-34.9010989010989,-5.142857142857143,0.8351648351648352
131063.921976166,4.395604395604396,-42.59340659340659,-35.86813186813187,-5.142857142857143,1.010989010989011
131063.95702625,4.395604395604396,-43.38461538461539,-37.0989010989011,-5.142857142857143,1.1868131868131868
131063.992612375,4.483516483516484,-44.175824175824175,-38.505494505494504,-5.142857142857143,1.2747252747252746
131064.027923458,4.483516483516484,-45.31868131868132,-40.08791208791209,-5.142857142857143,1.3626373626373627
131064.063157791,4.571428571428571,-46.72527472527472,-41.67032967032967,-5.142857142857143,1.3626373626373627
131064.098775333,4.571428571428571,-48.48351648351648,-43.34065934065934,-5.142857142857143,1.4505494505494505
131064.134375666,4.835164835164835,-50.68131868131868,-45.362637362637365,-5.142857142857143,1.4505494505494505
131064.169984,5.186813186813187,-53.142857142857146,-47.56043956043956,-5.142857142857143,1.5384615384615385
131064.205299958,5.802197802197802,-55.86813186813187,-50.10989010989011,-5.142857142857143,1.6263736263736264
131064.240789958,6.5054945054945055,-58.94505494505494,-52.747252747252745,-5.142857142857143,1.89010989010989
131064.276282416,7.208791208791209,-62.10989010989011,-55.64835164835165,-5.142857142857143,2.9450549450549453
131064.311100625,7.912087912087912,-65.0989010989011,-58.46153846153846,-5.230769230769231,5.054945054945055
131064.34679925,8.43956043956044,-67.64835164835165,-61.0989010989011,-5.230769230769231,8.571428571428571
131064.382523875,8.791208791208792,-69.67032967032966,-63.120879120879124,-5.230769230769231,13.31868131868132
131064.417984625,8.87912087912088,-70.9010989010989,-64.7032967032967,-5.230769230769231,18.945054945054945
131064.4526895,8.87912087912088,-71.16483516483517,-65.67032967032966,-5.230769230769231,25.36263736263736
131064.48840025,8.87912087912088,-71.16483516483517,-66.10989010989012,-5.230769230769231,32.65934065934066
131064.523774,8.967032967032967,-71.07692307692308,-66.28571428571429,-5.230769230769231,40.21978021978022
131064.559466208,9.054945054945055,-70.9010989010989,-66.37362637362638,-5.230769230769231,47.69230769230769
131064.595017541,9.142857142857142,-70.63736263736264,-66.46153846153847,-5.230769230769231,54.81318681318681
131064.629663916,9.406593406593407,-69.93406593406593,-66.28571428571429,-5.142857142857143,61.05494505494506
131064.664284916,10.021978021978022,-69.14285714285714,-66.02197802197803,-5.142857142857143,65.8021978021978
131064.699111666,10.813186813186814,-68.08791208791209,-65.84615384615384,-5.230769230769231,66.85714285714286
131064.734581083,11.692307692307692,-66.50549450549451,-65.14285714285714,-5.230769230769231,65.97802197802197
131064.769775083,12.395604395604396,-64.48351648351648,-63.56043956043956,-5.230769230769231,64.57142857142857
131064.805521166,13.010989010989011,-62.02197802197802,-60.83516483516483,-5.230769230769231,62.989010989010985
131064.841111541,13.362637362637363,-59.032967032967036,-57.142857142857146,-5.054945054945055,61.05494505494506
131064.876846666,13.45054945054945,-55.604395604395606,-52.83516483516483,-5.054945054945055,58.857142857142854
131064.9119475,13.45054945054945,-51.824175824175825,-48.175824175824175,-4.967032967032967,56.13186813186813
131064.947654125,13.45054945054945,-47.69230769230769,-43.42857142857143,-4.8791208791208796,52.527472527472526
131064.983353041,13.45054945054945,-43.91208791208791,-38.68131868131868,-4.8791208791208796,48.21978021978022
131065.018938833,13.274725274725276,-40.30769230769231,-34.02197802197802,-4.8791208791208796,43.032967032967036
131065.054677125,13.274725274725276,-37.23076923076923,-29.36263736263736,-4.8791208791208796,36.967032967032964
131065.090371916,13.186813186813186,-34.76923076923077,-24.87912087912088,-4.8791208791208796,30.285714285714285
131065.125406708,13.098901098901099,-32.57142857142857,-20.747252747252748,-4.8791208791208796,23.252747252747252
131065.161054708,13.186813186813186,-30.725274725274726,-16.615384615384617,-4.8791208791208796,15.516483516483516
131065.196662208,13.362637362637363,-29.054945054945055,-12.747252747252746,-4.8791208791208796,7.516483516483516
131065.231294208,13.362637362637363,-27.736263736263737,-9.494505494505495,-4.8791208791208796,-0.3956043956043956
131065.266898833,13.45054945054945,-26.505494505494507,-6.5054945054945055,-4.8791208791208796,-8.659340659340659
131065.302518041,13.538461538461538,-25.89010989010989,-3.6923076923076925,-4.8791208791208796,-16.923076923076923
131065.337873333,13.626373626373626,-25.53846153846154,-1.2307692307692308,-4.8791208791208796,-24.835164835164836
131065.373527041,13.714285714285714,-25.45054945054945,1.2307692307692308,-4.8791208791208796,-32.21978021978022
131065.40881425,13.802197802197803,-25.53846153846154,3.5164835164835164,-4.791208791208791,-38.54945054945055
131065.443457208,14.241758241758241,-25.714285714285715,5.802197802197802,-4.791208791208791,-44.26373626373626
131065.478163541,15.296703296703297,-25.89010989010989,7.912087912087912,-4.791208791208791,-49.010989010989015
131065.512978416,16.615384615384617,-26.153846153846153,9.846153846153847,-4.7032967032967035,-52.527472527472526
131065.547682875,17.846153846153847,-26.76923076923077,11.252747252747254,-4.7032967032967035,-54.46153846153846
